feature_name,feature_value,feature_value_all,feature_value_name,norm_score,score,type,vis
mean,"(0.191694, 4.191202)","[0.19169357286826255, 4.191202395962129, 31.850277947456604, 281.8860048355595, 8262.562250976542]",mean_1,1.0,11.638389,continuous,scatter
mean,"(0.191694, 4.191202)","[0.19169357286826255, 4.191202395962129, 31.850277947456604, 281.8860048355595, 8262.562250976542]",mean_1,0.501987,11.610228,continuous,bar
mean,"(0.191694, 4.191202)","[0.19169357286826255, 4.191202395962129, 31.850277947456604, 281.8860048355595, 8262.562250976542]",mean_1,0.90702,11.633132,continuous,box
mean,"(0.191694, 4.191202)","[0.19169357286826255, 4.191202395962129, 31.850277947456604, 281.8860048355595, 8262.562250976542]",mean_1,0.008985,11.58235,continuous,histogram
mean,"(0.191694, 4.191202)","[0.19169357286826255, 4.191202395962129, 31.850277947456604, 281.8860048355595, 8262.562250976542]",mean_1,0.0,11.581842,continuous,heatmap
normalized_mean,"(0.123359, 0.405594)","[0.12335866319556389, 0.4055944875219176, 0.5259337732099718, 0.6351002664527585, 0.7784608491774527, 0.9896777660615983]",normalized_mean_1,0.556707,11.634944,continuous,line
normalized_mean,"(0.123359, 0.405594)","[0.12335866319556389, 0.4055944875219176, 0.5259337732099718, 0.6351002664527585, 0.7784608491774527, 0.9896777660615983]",normalized_mean_1,0.404559,11.626499,continuous,scatter
normalized_mean,"(0.123359, 0.405594)","[0.12335866319556389, 0.4055944875219176, 0.5259337732099718, 0.6351002664527585, 0.7784608491774527, 0.9896777660615983]",normalized_mean_1,0.592905,11.636954,continuous,bar
normalized_mean,"(0.123359, 0.405594)","[0.12335866319556389, 0.4055944875219176, 0.5259337732099718, 0.6351002664527585, 0.7784608491774527, 0.9896777660615983]",normalized_mean_1,1.0,11.659551,continuous,box
normalized_mean,"(0.123359, 0.405594)","[0.12335866319556389, 0.4055944875219176, 0.5259337732099718, 0.6351002664527585, 0.7784608491774527, 0.9896777660615983]",normalized_mean_1,0.0,11.604042,continuous,histogram
normalized_mean,"(0.123359, 0.405594)","[0.12335866319556389, 0.4055944875219176, 0.5259337732099718, 0.6351002664527585, 0.7784608491774527, 0.9896777660615983]",normalized_mean_1,0.05798,11.607261,continuous,heatmap
median,"(0.110301, 5.251453)","[0.11030144243110573, 5.251452979118592, 30.791238223660386, 273.1241935483871, 10816.114516129033]",median_1,0.769902,11.630455,continuous,line
median,"(0.110301, 5.251453)","[0.11030144243110573, 5.251452979118592, 30.791238223660386, 273.1241935483871, 10816.114516129033]",median_1,1.0,11.64391,continuous,scatter
median,"(0.110301, 5.251453)","[0.11030144243110573, 5.251452979118592, 30.791238223660386, 273.1241935483871, 10816.114516129033]",median_1,0.459493,11.612304,continuous,bar
median,"(0.110301, 5.251453)","[0.11030144243110573, 5.251452979118592, 30.791238223660386, 273.1241935483871, 10816.114516129033]",median_1,0.938029,11.640286,continuous,box
median,"(0.110301, 5.251453)","[0.11030144243110573, 5.251452979118592, 30.791238223660386, 273.1241935483871, 10816.114516129033]",median_1,0.0,11.585435,continuous,histogram
median,"(0.110301, 5.251453)","[0.11030144243110573, 5.251452979118592, 30.791238223660386, 273.1241935483871, 10816.114516129033]",median_1,0.043123,11.587957,continuous,heatmap
normalized_median,"(0.000644, 0.345166)","[0.0006439799570568626, 0.34516593635082243, 0.5100700477919271, 0.6504355974735753, 0.8352578886189768, 0.9933362595496638]",normalized_median_1,0.519557,11.630192,continuous,line
normalized_median,"(0.000644, 0.345166)","[0.0006439799570568626, 0.34516593635082243, 0.5100700477919271, 0.6504355974735753, 0.8352578886189768, 0.9933362595496638]",normalized_median_1,0.382816,11.623507,continuous,scatter
normalized_median,"(0.000644, 0.345166)","[0.0006439799570568626, 0.34516593635082243, 0.5100700477919271, 0.6504355974735753, 0.8352578886189768, 0.9933362595496638]",normalized_median_1,0.547605,11.631564,continuous,bar
normalized_median,"(0.000644, 0.345166)","[0.0006439799570568626, 0.34516593635082243, 0.5100700477919271, 0.6504355974735753, 0.8352578886189768, 0.9933362595496638]",normalized_median_1,1.0,11.653681,continuous,box
normalized_median,"(0.000644, 0.345166)","[0.0006439799570568626, 0.34516593635082243, 0.5100700477919271, 0.6504355974735753, 0.8352578886189768, 0.9933362595496638]",normalized_median_1,0.0,11.604792,continuous,histogram
normalized_median,"(0.000644, 0.345166)","[0.0006439799570568626, 0.34516593635082243, 0.5100700477919271, 0.6504355974735753, 0.8352578886189768, 0.9933362595496638]",normalized_median_1,0.185616,11.613866,continuous,heatmap
coeff_var,"(0.663605, 1.760341)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_2,1.0,11.689541,continuous,line
coeff_var,"(0.663605, 1.760341)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_2,0.989976,11.688956,continuous,scatter
coeff_var,"(0.663605, 1.760341)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_2,0.07219,11.635431,continuous,bar
coeff_var,"(0.663605, 1.760341)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_2,0.658062,11.669599,continuous,box
coeff_var,"(0.663605, 1.760341)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_2,0.0,11.631221,continuous,histogram
coeff_var,"(0.663605, 1.760341)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_2,0.085896,11.636231,continuous,heatmap
normalized_range,"(2.660475, 21.228071)","[0.023459269971616813, 0.4650886678887952, 1.0605909924353323, 1.7842451153262968, 2.6604745115772372, 21.228070812840613]",normalized_range_5,0.518974,11.633116,continuous,line
normalized_range,"(2.660475, 21.228071)","[0.023459269971616813, 0.4650886678887952, 1.0605909924353323, 1.7842451153262968, 2.6604745115772372, 21.228070812840613]",normalized_range_5,0.223091,11.620232,continuous,scatter
normalized_range,"(2.660475, 21.228071)","[0.023459269971616813, 0.4650886678887952, 1.0605909924353323, 1.7842451153262968, 2.6604745115772372, 21.228070812840613]",normalized_range_5,0.343183,11.625461,continuous,bar
normalized_range,"(2.660475, 21.228071)","[0.023459269971616813, 0.4650886678887952, 1.0605909924353323, 1.7842451153262968, 2.6604745115772372, 21.228070812840613]",normalized_range_5,1.0,11.654061,continuous,box
normalized_range,"(2.660475, 21.228071)","[0.023459269971616813, 0.4650886678887952, 1.0605909924353323, 1.7842451153262968, 2.6604745115772372, 21.228070812840613]",normalized_range_5,0.0,11.610518,continuous,histogram
normalized_range,"(2.660475, 21.228071)","[0.023459269971616813, 0.4650886678887952, 1.0605909924353323, 1.7842451153262968, 2.6604745115772372, 21.228070812840613]",normalized_range_5,0.002583,11.610631,continuous,heatmap
entropy,"(3.06644, 4.227416)","[0.2241236507892609, 1.3727904235932133, 2.299301989847614, 3.066440336473527, 4.227416124036235, 7.226597045621564]",entropy_4,0.972655,11.721809,continuous,line
entropy,"(3.06644, 4.227416)","[0.2241236507892609, 1.3727904235932133, 2.299301989847614, 3.066440336473527, 4.227416124036235, 7.226597045621564]",entropy_4,0.652764,11.694641,continuous,scatter
entropy,"(3.06644, 4.227416)","[0.2241236507892609, 1.3727904235932133, 2.299301989847614, 3.066440336473527, 4.227416124036235, 7.226597045621564]",entropy_4,0.0,11.639203,continuous,bar
entropy,"(3.06644, 4.227416)","[0.2241236507892609, 1.3727904235932133, 2.299301989847614, 3.066440336473527, 4.227416124036235, 7.226597045621564]",entropy_4,1.0,11.724131,continuous,box
entropy,"(3.06644, 4.227416)","[0.2241236507892609, 1.3727904235932133, 2.299301989847614, 3.066440336473527, 4.227416124036235, 7.226597045621564]",entropy_4,0.479425,11.67992,continuous,histogram
entropy,"(3.06644, 4.227416)","[0.2241236507892609, 1.3727904235932133, 2.299301989847614, 3.066440336473527, 4.227416124036235, 7.226597045621564]",entropy_4,0.349614,11.668895,continuous,heatmap
gini,"(0.381471, 0.544412)","[0.00395054218449419, 0.09158154010772704, 0.17946683315019454, 0.2661612808704376, 0.381471216414244, 0.5444116135758735]",gini_5,0.947757,11.672188,continuous,line
gini,"(0.381471, 0.544412)","[0.00395054218449419, 0.09158154010772704, 0.17946683315019454, 0.2661612808704376, 0.381471216414244, 0.5444116135758735]",gini_5,1.0,11.676319,continuous,scatter
gini,"(0.381471, 0.544412)","[0.00395054218449419, 0.09158154010772704, 0.17946683315019454, 0.2661612808704376, 0.381471216414244, 0.5444116135758735]",gini_5,0.685546,11.651454,continuous,bar
gini,"(0.381471, 0.544412)","[0.00395054218449419, 0.09158154010772704, 0.17946683315019454, 0.2661612808704376, 0.381471216414244, 0.5444116135758735]",gini_5,0.587731,11.64372,continuous,box
gini,"(0.381471, 0.544412)","[0.00395054218449419, 0.09158154010772704, 0.17946683315019454, 0.2661612808704376, 0.381471216414244, 0.5444116135758735]",gini_5,0.0,11.597247,continuous,histogram
gini,"(0.381471, 0.544412)","[0.00395054218449419, 0.09158154010772704, 0.17946683315019454, 0.2661612808704376, 0.381471216414244, 0.5444116135758735]",gini_5,0.345877,11.624596,continuous,heatmap
kurtosis,"(-1.484341, -1.19098)","[-1.484341488230613, -1.1909797564629585, -0.8387569783387647, -0.17026565258541418, 1.5766148755627292, 12.258251583653113]",kurtosis_1,0.889794,11.663416,continuous,line
kurtosis,"(-1.484341, -1.19098)","[-1.484341488230613, -1.1909797564629585, -0.8387569783387647, -0.17026565258541418, 1.5766148755627292, 12.258251583653113]",kurtosis_1,1.0,11.676493,continuous,scatter
kurtosis,"(-1.484341, -1.19098)","[-1.484341488230613, -1.1909797564629585, -0.8387569783387647, -0.17026565258541418, 1.5766148755627292, 12.258251583653113]",kurtosis_1,0.268268,11.589667,continuous,bar
kurtosis,"(-1.484341, -1.19098)","[-1.484341488230613, -1.1909797564629585, -0.8387569783387647, -0.17026565258541418, 1.5766148755627292, 12.258251583653113]",kurtosis_1,0.244747,11.586876,continuous,box
kurtosis,"(-1.484341, -1.19098)","[-1.484341488230613, -1.1909797564629585, -0.8387569783387647, -0.17026565258541418, 1.5766148755627292, 12.258251583653113]",kurtosis_1,0.0,11.557834,continuous,histogram
kurtosis,"(-1.484341, -1.19098)","[-1.484341488230613, -1.1909797564629585, -0.8387569783387647, -0.17026565258541418, 1.5766148755627292, 12.258251583653113]",kurtosis_1,0.391791,11.604324,continuous,heatmap
normality_statistic,"(40.290321, 278.810467)","[2.4420980342741934, 11.224123300121676, 40.29032087326056, 278.8104670961443, 2755.4830602633538]",normality_statistic_3,1.0,11.679224,continuous,line
normality_statistic,"(40.290321, 278.810467)","[2.4420980342741934, 11.224123300121676, 40.29032087326056, 278.8104670961443, 2755.4830602633538]",normality_statistic_3,0.864441,11.665863,continuous,scatter
normality_statistic,"(40.290321, 278.810467)","[2.4420980342741934, 11.224123300121676, 40.29032087326056, 278.8104670961443, 2755.4830602633538]",normality_statistic_3,0.0,11.580661,continuous,bar
normality_statistic,"(40.290321, 278.810467)","[2.4420980342741934, 11.224123300121676, 40.29032087326056, 278.8104670961443, 2755.4830602633538]",normality_statistic_3,0.822323,11.661712,continuous,box
normality_statistic,"(40.290321, 278.810467)","[2.4420980342741934, 11.224123300121676, 40.29032087326056, 278.8104670961443, 2755.4830602633538]",normality_statistic_3,0.772865,11.656837,continuous,histogram
normality_statistic,"(40.290321, 278.810467)","[2.4420980342741934, 11.224123300121676, 40.29032087326056, 278.8104670961443, 2755.4830602633538]",normality_statistic_3,0.68661,11.648336,continuous,heatmap
var,"(32.225376, 802.646308)","[2.5077526515815407e-05, 1.6052005600929224, 32.22537642817343, 802.6463076486889, 8941665.196451588]",var_3,1.0,11.600963,continuous,line
var,"(32.225376, 802.646308)","[2.5077526515815407e-05, 1.6052005600929224, 32.22537642817343, 802.6463076486889, 8941665.196451588]",var_3,0.929703,11.596807,continuous,scatter
var,"(32.225376, 802.646308)","[2.5077526515815407e-05, 1.6052005600929224, 32.22537642817343, 802.6463076486889, 8941665.196451588]",var_3,0.288986,11.558927,continuous,bar
var,"(32.225376, 802.646308)","[2.5077526515815407e-05, 1.6052005600929224, 32.22537642817343, 802.6463076486889, 8941665.196451588]",var_3,0.850544,11.592127,continuous,box
var,"(32.225376, 802.646308)","[2.5077526515815407e-05, 1.6052005600929224, 32.22537642817343, 802.6463076486889, 8941665.196451588]",var_3,0.0,11.541841,continuous,histogram
var,"(32.225376, 802.646308)","[2.5077526515815407e-05, 1.6052005600929224, 32.22537642817343, 802.6463076486889, 8941665.196451588]",var_3,0.24436,11.556288,continuous,heatmap
std,"(5.671287, 28.32949)","[0.00501265075057745, 1.265435202025598, 5.671287387417207, 28.329489892528905, 3000.464824061234]",std_3,1.0,11.609441,continuous,line
std,"(5.671287, 28.32949)","[0.00501265075057745, 1.265435202025598, 5.671287387417207, 28.329489892528905, 3000.464824061234]",std_3,0.944173,11.606051,continuous,scatter
std,"(5.671287, 28.32949)","[0.00501265075057745, 1.265435202025598, 5.671287387417207, 28.329489892528905, 3000.464824061234]",std_3,0.279366,11.565686,continuous,bar
std,"(5.671287, 28.32949)","[0.00501265075057745, 1.265435202025598, 5.671287387417207, 28.329489892528905, 3000.464824061234]",std_3,0.803734,11.597524,continuous,box
std,"(5.671287, 28.32949)","[0.00501265075057745, 1.265435202025598, 5.671287387417207, 28.329489892528905, 3000.464824061234]",std_3,0.0,11.548723,continuous,histogram
std,"(5.671287, 28.32949)","[0.00501265075057745, 1.265435202025598, 5.671287387417207, 28.329489892528905, 3000.464824061234]",std_3,0.251448,11.563991,continuous,heatmap
coeff_var,"(1.760341, 5.826227)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_3,1.0,11.668303,continuous,line
coeff_var,"(1.760341, 5.826227)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_3,0.807603,11.655339,continuous,scatter
coeff_var,"(1.760341, 5.826227)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_3,0.309325,11.621766,continuous,bar
coeff_var,"(1.760341, 5.826227)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_3,0.798629,11.654735,continuous,box
coeff_var,"(1.760341, 5.826227)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_3,0.0,11.600925,continuous,histogram
coeff_var,"(1.760341, 5.826227)","[0.0032526775221941202, 0.6636052427753325, 1.7603407242221216, 5.826227477519748, 326.19710867604397]",coeff_var_3,0.251948,11.6179,continuous,heatmap
range,"(34.000127, 164.901369)","[0.0010489814216271044, 1.884129064832964, 6.755743844124582, 34.00012734936129, 164.90136858540188, 27356.06338867178]",range_4,0.897438,11.604948,continuous,line
range,"(34.000127, 164.901369)","[0.0010489814216271044, 1.884129064832964, 6.755743844124582, 34.00012734936129, 164.90136858540188, 27356.06338867178]",range_4,1.0,11.610686,continuous,scatter
range,"(34.000127, 164.901369)","[0.0010489814216271044, 1.884129064832964, 6.755743844124582, 34.00012734936129, 164.90136858540188, 27356.06338867178]",range_4,0.163343,11.563876,continuous,bar
range,"(34.000127, 164.901369)","[0.0010489814216271044, 1.884129064832964, 6.755743844124582, 34.00012734936129, 164.90136858540188, 27356.06338867178]",range_4,0.627413,11.58984,continuous,box
range,"(34.000127, 164.901369)","[0.0010489814216271044, 1.884129064832964, 6.755743844124582, 34.00012734936129, 164.90136858540188, 27356.06338867178]",range_4,0.0,11.554737,continuous,histogram
range,"(34.000127, 164.901369)","[0.0010489814216271044, 1.884129064832964, 6.755743844124582, 34.00012734936129, 164.90136858540188, 27356.06338867178]",range_4,0.188916,11.565307,continuous,heatmap
normalized_range,"(0.465089, 1.060591)","[0.023459269971616813, 0.4650886678887952, 1.0605909924353323, 1.7842451153262968, 2.6604745115772372, 21.228070812840613]",normalized_range_2,0.670849,11.653124,continuous,line
normalized_range,"(0.465089, 1.060591)","[0.023459269971616813, 0.4650886678887952, 1.0605909924353323, 1.7842451153262968, 2.6604745115772372, 21.228070812840613]",normalized_range_2,0.753649,11.660153,continuous,scatter
normalized_range,"(0.465089, 1.060591)","[0.023459269971616813, 0.4650886678887952, 1.0605909924353323, 1.7842451153262968, 2.6604745115772372, 21.228070812840613]",normalized_range_2,0.400913,11.63021,continuous,bar
normalized_range,"(0.465089, 1.060591)","[0.023459269971616813, 0.4650886678887952, 1.0605909924353323, 1.7842451153262968, 2.6604745115772372, 21.228070812840613]",normalized_range_2,1.0,11.681065,continuous,box
normalized_range,"(0.465089, 1.060591)","[0.023459269971616813, 0.4650886678887952, 1.0605909924353323, 1.7842451153262968, 2.6604745115772372, 21.228070812840613]",normalized_range_2,0.0,11.596178,continuous,histogram
normalized_range,"(0.465089, 1.060591)","[0.023459269971616813, 0.4650886678887952, 1.0605909924353323, 1.7842451153262968, 2.6604745115772372, 21.228070812840613]",normalized_range_2,0.046369,11.600114,continuous,heatmap
gini,"(0.091582, 0.179467)","[0.00395054218449419, 0.09158154010772704, 0.17946683315019454, 0.2661612808704376, 0.381471216414244, 0.5444116135758735]",gini_2,0.66039,11.669514,continuous,line
gini,"(0.091582, 0.179467)","[0.00395054218449419, 0.09158154010772704, 0.17946683315019454, 0.2661612808704376, 0.381471216414244, 0.5444116135758735]",gini_2,0.930126,11.687093,continuous,scatter
gini,"(0.091582, 0.179467)","[0.00395054218449419, 0.09158154010772704, 0.17946683315019454, 0.2661612808704376, 0.381471216414244, 0.5444116135758735]",gini_2,0.0,11.626474,continuous,bar
gini,"(0.091582, 0.179467)","[0.00395054218449419, 0.09158154010772704, 0.17946683315019454, 0.2661612808704376, 0.381471216414244, 0.5444116135758735]",gini_2,1.0,11.691647,continuous,box
gini,"(0.091582, 0.179467)","[0.00395054218449419, 0.09158154010772704, 0.17946683315019454, 0.2661612808704376, 0.381471216414244, 0.5444116135758735]",gini_2,0.420051,11.65385,continuous,histogram
gini,"(0.091582, 0.179467)","[0.00395054218449419, 0.09158154010772704, 0.17946683315019454, 0.2661612808704376, 0.381471216414244, 0.5444116135758735]",gini_2,0.154829,11.636564,continuous,heatmap
med_abs_dev,"(2.178284, 13.450038)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_3,1.0,11.64413,continuous,line
med_abs_dev,"(2.178284, 13.450038)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_3,0.879554,11.636378,continuous,scatter
med_abs_dev,"(2.178284, 13.450038)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_3,0.319713,11.600347,continuous,bar
med_abs_dev,"(2.178284, 13.450038)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_3,0.760586,11.628722,continuous,box
med_abs_dev,"(2.178284, 13.450038)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_3,0.0,11.57977,continuous,histogram
med_abs_dev,"(2.178284, 13.450038)","[2.4265916763397396e-05, 0.7801671246847797, 2.1782844193520083, 13.450038244185908, 2452.4554838709664]",med_abs_dev_3,0.273496,11.597372,continuous,heatmap
avg_abs_dev,"(4.595697, 21.805818)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_3,1.0,11.61011,continuous,line
avg_abs_dev,"(4.595697, 21.805818)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_3,0.941706,11.60657,continuous,scatter
avg_abs_dev,"(4.595697, 21.805818)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_3,0.288326,11.566897,continuous,bar
avg_abs_dev,"(4.595697, 21.805818)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_3,0.796312,11.597742,continuous,box
avg_abs_dev,"(4.595697, 21.805818)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_3,0.0,11.54939,continuous,histogram
avg_abs_dev,"(4.595697, 21.805818)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_3,0.266444,11.565568,continuous,heatmap
quant_coeff_disp,"(0.001787, 0.019906)","[8.880032987873734e-07, 0.0017868509422987698, 0.019905503821228777, 0.3483862898330532]",quant_coeff_disp_2,0.844909,11.657279,continuous,line
quant_coeff_disp,"(0.001787, 0.019906)","[8.880032987873734e-07, 0.0017868509422987698, 0.019905503821228777, 0.3483862898330532]",quant_coeff_disp_2,1.0,11.672348,continuous,scatter
quant_coeff_disp,"(0.001787, 0.019906)","[8.880032987873734e-07, 0.0017868509422987698, 0.019905503821228777, 0.3483862898330532]",quant_coeff_disp_2,0.79741,11.652663,continuous,bar
quant_coeff_disp,"(0.001787, 0.019906)","[8.880032987873734e-07, 0.0017868509422987698, 0.019905503821228777, 0.3483862898330532]",quant_coeff_disp_2,0.920513,11.664624,continuous,box
quant_coeff_disp,"(0.001787, 0.019906)","[8.880032987873734e-07, 0.0017868509422987698, 0.019905503821228777, 0.3483862898330532]",quant_coeff_disp_2,0.0,11.575184,continuous,histogram
quant_coeff_disp,"(0.001787, 0.019906)","[8.880032987873734e-07, 0.0017868509422987698, 0.019905503821228777, 0.3483862898330532]",quant_coeff_disp_2,0.338519,11.608076,continuous,heatmap
moment_6,"(2608316.970645, 44125102529.89933)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_3,0.96426,11.605242,continuous,line
moment_6,"(2608316.970645, 44125102529.89933)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_3,1.0,11.607262,continuous,scatter
moment_6,"(2608316.970645, 44125102529.89933)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_3,0.161637,11.559871,continuous,bar
moment_6,"(2608316.970645, 44125102529.89933)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_3,0.708458,11.590782,continuous,box
moment_6,"(2608316.970645, 44125102529.89933)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_3,0.0,11.550734,continuous,histogram
moment_6,"(2608316.970645, 44125102529.89933)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_3,0.145621,11.558966,continuous,heatmap
moment_8,"(7902707318.585811, 313954491464076.7)","[6.96370545438728e-17, 105.55832996983654, 7902707318.585811, 313954491464076.7, 2.5877225658845137e+24]",moment_8_3,0.910998,11.608457,continuous,line
moment_8,"(7902707318.585811, 313954491464076.7)","[6.96370545438728e-17, 105.55832996983654, 7902707318.585811, 313954491464076.7, 2.5877225658845137e+24]",moment_8_3,1.0,11.613613,continuous,scatter
moment_8,"(7902707318.585811, 313954491464076.7)","[6.96370545438728e-17, 105.55832996983654, 7902707318.585811, 313954491464076.7, 2.5877225658845137e+24]",moment_8_3,0.196759,11.567086,continuous,bar
moment_8,"(7902707318.585811, 313954491464076.7)","[6.96370545438728e-17, 105.55832996983654, 7902707318.585811, 313954491464076.7, 2.5877225658845137e+24]",moment_8_3,0.632604,11.592332,continuous,box
moment_8,"(7902707318.585811, 313954491464076.7)","[6.96370545438728e-17, 105.55832996983654, 7902707318.585811, 313954491464076.7, 2.5877225658845137e+24]",moment_8_3,0.0,11.555689,continuous,histogram
moment_8,"(7902707318.585811, 313954491464076.7)","[6.96370545438728e-17, 105.55832996983654, 7902707318.585811, 313954491464076.7, 2.5877225658845137e+24]",moment_8_3,0.140598,11.563833,continuous,heatmap
moment_10,"(26054988855.494194, 2553332197612500.0)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_4,1.0,11.624516,continuous,line
moment_10,"(26054988855.494194, 2553332197612500.0)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_4,0.978483,11.623276,continuous,scatter
moment_10,"(26054988855.494194, 2553332197612500.0)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_4,0.225183,11.579871,continuous,bar
moment_10,"(26054988855.494194, 2553332197612500.0)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_4,0.819807,11.614133,continuous,box
moment_10,"(26054988855.494194, 2553332197612500.0)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_4,0.0,11.566896,continuous,histogram
moment_10,"(26054988855.494194, 2553332197612500.0)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_4,0.210164,11.579006,continuous,heatmap
lin_space_sequence_coeff,"(1.065748, 1.612823)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_3,0.71133,11.685167,continuous,line
lin_space_sequence_coeff,"(1.065748, 1.612823)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_3,0.496425,11.665303,continuous,scatter
lin_space_sequence_coeff,"(1.065748, 1.612823)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_3,0.385643,11.655064,continuous,bar
lin_space_sequence_coeff,"(1.065748, 1.612823)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_3,1.0,11.711848,continuous,box
lin_space_sequence_coeff,"(1.065748, 1.612823)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_3,0.0,11.619419,continuous,histogram
lin_space_sequence_coeff,"(1.065748, 1.612823)","[0.18473562403071309, 0.683453381061554, 1.0657484795201209, 1.6128226203303184, 3.0317178572377848, 12.837174805364283]",lin_space_sequence_coeff_3,0.02778,11.621987,continuous,heatmap
normalized_mean,"(0.6351, 0.778461)","[0.12335866319556389, 0.4055944875219176, 0.5259337732099718, 0.6351002664527585, 0.7784608491774527, 0.9896777660615983]",normalized_mean_4,0.789453,11.647202,continuous,line
normalized_mean,"(0.6351, 0.778461)","[0.12335866319556389, 0.4055944875219176, 0.5259337732099718, 0.6351002664527585, 0.7784608491774527, 0.9896777660615983]",normalized_mean_4,0.9456,11.659964,continuous,scatter
normalized_mean,"(0.6351, 0.778461)","[0.12335866319556389, 0.4055944875219176, 0.5259337732099718, 0.6351002664527585, 0.7784608491774527, 0.9896777660615983]",normalized_mean_4,0.496808,11.623284,continuous,bar
